"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","IP","country_code","view_history","stimulus","key_press","stimulus_type","correct","responses","stim_type"
"4507","ad.html","external-html","0","4610","0.0-0.0","MT-A1P6OXEJ86HQRM","69.172.201.153","US","","","","","","",""
"16415","","instructions","1","21027","0.0-1.0","MT-A1P6OXEJ86HQRM","69.172.201.153","US","[{""page_index"":0,""viewing_time"":16414}]","","","","","",""
"2760","","audio-keyboard-response","2","25785","0.0-2.0","MT-A1P6OXEJ86HQRM","69.172.201.153","US","","snd/letter.wav","81","congruent","true","",""
"53366","","survey-multi-select","3","79154","0.0-3.0","MT-A1P6OXEJ86HQRM","69.172.201.153","US","","","","","","{""Q0"":[""English""]}",""
"7697","","html-keyboard-response","4","86852","0.0-4.0","MT-A1P6OXEJ86HQRM","69.172.201.153","US","","<p>In each of the following trials, you will hear one syllable.</p><p>After you have heard the syllable, please indicate the <strong>identity</strong> of the perceived syllable,i.e., which syllable you think you heard,</p><p>You will then hear the syllable again once.</p><p>Then, please indicate how <strong>prototypical</strong> is the syllable of the pereived identity on a scale from 1 to 7</p><p></p><p><mark>Press any key to begin.</mark></p>","75","","","",""
"null","","html-keyboard-response","5","87355","0.0-5.0-0.0","MT-A1P6OXEJ86HQRM","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","6","87682","0.0-5.0-1.0","MT-A1P6OXEJ86HQRM","69.172.201.153","US","","snd/ni.wav","null","","","",""
"null","","audio-keyboard-response","7","88431","0.0-5.0-2.0-0.0","MT-A1P6OXEJ86HQRM","69.172.201.153","US","","snd/ni.wav","null","","","",""
"3232","","html-keyboard-response","8","91665","0.0-5.0-2.0-1.0","MT-A1P6OXEJ86HQRM","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76","","","",""
"6170","","survey-text","9","97837","0.0-5.0-3.0","MT-A1P6OXEJ86HQRM","69.172.201.153","US","","","","","","{""Q0"":""knee""}",""
"7251","","audio-keyboard-response","10","105087","0.0-5.0-4.0","MT-A1P6OXEJ86HQRM","69.172.201.153","US","","snd/ni.wav","52","","","","typicality"
"null","","html-keyboard-response","11","106091","0.0-5.0-0.1","MT-A1P6OXEJ86HQRM","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","12","106332","0.0-5.0-1.1","MT-A1P6OXEJ86HQRM","69.172.201.153","US","","snd/mu1_0.wav","null","","","",""
"null","","audio-keyboard-response","13","107081","0.0-5.0-2.1-0.1","MT-A1P6OXEJ86HQRM","69.172.201.153","US","","snd/mu1_0.wav","null","","","",""
"2967","","html-keyboard-response","14","110049","0.0-5.0-2.1-1.1","MT-A1P6OXEJ86HQRM","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","75","","","",""
"5240","","survey-text","15","115290","0.0-5.0-3.1","MT-A1P6OXEJ86HQRM","69.172.201.153","US","","","","","","{""Q0"":""moo""}",""
"2139","","audio-keyboard-response","16","117430","0.0-5.0-4.1","MT-A1P6OXEJ86HQRM","69.172.201.153","US","","snd/mu1_0.wav","51","","","","typicality"
