"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","IP","country_code","view_history","stimulus","key_press","stimulus_type","correct","responses","stim_type"
"3897","ad.html","external-html","0","4261","0.0-0.0","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","","","","","",""
"37116","","instructions","1","41377","0.0-1.0","MT-A1EXO9HRNQYHWC","69.172.201.153","US","[{""page_index"":0,""viewing_time"":37115}]","","","","","",""
"2659","","audio-keyboard-response","2","46245","0.0-2.0","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/letter.wav","81","congruent","true","",""
"7305","","survey-multi-select","3","53557","0.0-3.0","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","","","","","{""Q0"":[""English""]}",""
"17745","","html-keyboard-response","4","71304","0.0-4.0","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","<p>In each of the following trials, you will hear one syllable.</p><p>After you have heard the syllable, please indicate the <strong>identity</strong> of the perceived syllable,i.e., which syllable you think you heard,</p><p>You will then hear the syllable again once.</p><p>Then, please indicate how <strong>prototypical</strong> is the syllable of the pereived identity on a scale from 1 to 7</p><p></p><p><mark>Press any key to begin.</mark></p>","32","","","",""
"null","","html-keyboard-response","5","71807","0.0-5.0-0.0","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","6","72058","0.0-5.0-1.0","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/pu3_1.wav","null","","","",""
"null","","audio-keyboard-response","7","72807","0.0-5.0-2.0-0.0","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/pu3_1.wav","null","","","",""
"1706","","html-keyboard-response","8","74515","0.0-5.0-2.0-1.0","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","66","","","",""
"9661","","survey-text","9","84178","0.0-5.0-3.0","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","","","","","{""Q0"":""boo""}",""
"5240","","audio-keyboard-response","10","89424","0.0-5.0-4.0","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/pu3_1.wav","52","","","","typicality"
"null","","html-keyboard-response","11","90430","0.0-5.0-0.1","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","12","90687","0.0-5.0-1.1","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/ta2_1.wav","null","","","",""
"null","","audio-keyboard-response","13","91447","0.0-5.0-2.1-0.1","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/ta2_1.wav","null","","","",""
"5267","","html-keyboard-response","14","96715","0.0-5.0-2.1-1.1","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","84","","","",""
"7350","","survey-text","15","104067","0.0-5.0-3.1","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","","","","","{""Q0"":""tah""}",""
"2120","","audio-keyboard-response","16","106190","0.0-5.0-4.1","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/ta2_1.wav","52","","","","typicality"
"null","","html-keyboard-response","17","107193","0.0-5.0-0.2","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","18","107417","0.0-5.0-1.2","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/ti.wav","null","","","",""
"null","","audio-keyboard-response","19","108138","0.0-5.0-2.2-0.2","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/ti.wav","null","","","",""
"2297","","html-keyboard-response","20","110435","0.0-5.0-2.2-1.2","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","21","110657","0.0-5.0-2.3-0.3","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/ti.wav","null","","","",""
"1012","","html-keyboard-response","22","111669","0.0-5.0-2.3-1.3","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","23","111897","0.0-5.0-2.4-0.4","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/ti.wav","null","","","",""
"526","","html-keyboard-response","24","112425","0.0-5.0-2.4-1.4","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","25","112648","0.0-5.0-2.5-0.5","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/ti.wav","null","","","",""
"462","","html-keyboard-response","26","113110","0.0-5.0-2.5-1.5","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","27","113337","0.0-5.0-2.6-0.6","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/ti.wav","null","","","",""
"341","","html-keyboard-response","28","113678","0.0-5.0-2.6-1.6","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","29","113897","0.0-5.0-2.7-0.7","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/ti.wav","null","","","",""
"1940","","html-keyboard-response","30","115838","0.0-5.0-2.7-1.7","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","68","","","",""
"2840","","survey-text","31","118678","0.0-5.0-3.2","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","","","","","{""Q0"":""dee""}",""
"1621","","audio-keyboard-response","32","120299","0.0-5.0-4.2","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/ti.wav","52","","","","typicality"
"null","","html-keyboard-response","33","121302","0.0-5.0-0.3","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","34","121558","0.0-5.0-1.3","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/no.wav","null","","","",""
"null","","audio-keyboard-response","35","122318","0.0-5.0-2.8-0.8","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/no.wav","null","","","",""
"2257","","html-keyboard-response","36","124576","0.0-5.0-2.8-1.8","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","78","","","",""
"3811","","survey-text","37","128390","0.0-5.0-3.3","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","","","","","{""Q0"":""nuh""}",""
"2539","","audio-keyboard-response","38","130933","0.0-5.0-4.3","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/no.wav","52","","","","typicality"
"null","","html-keyboard-response","39","131937","0.0-5.0-0.4","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","40","132187","0.0-5.0-1.4","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/li.wav","null","","","",""
"null","","audio-keyboard-response","41","132937","0.0-5.0-2.9-0.9","MT-A1EXO9HRNQYHWC","69.172.201.153","US","","snd/li.wav","null","","","",""
