"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","IP","country_code","view_history","stimulus","key_press","stimulus_type","correct","responses","stim_type"
"1324","ad.html","external-html","0","1414","0.0-0.0","MT-A272X64FOZFYLB","69.172.201.153","US","","","","","","",""
"1088","","instructions","1","2502","0.0-1.0","MT-A272X64FOZFYLB","69.172.201.153","US","[{""page_index"":0,""viewing_time"":1087}]","","","","","",""
"661","","audio-keyboard-response","2","5167","0.0-2.0","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/letter.wav","81","congruent","true","",""
"3573","","survey-multi-select","3","8744","0.0-3.0","MT-A272X64FOZFYLB","69.172.201.153","US","","","","","","{""Q0"":[""English""]}",""
"6086","","html-keyboard-response","4","14832","0.0-4.0","MT-A272X64FOZFYLB","69.172.201.153","US","","<p>In each of the following trials, you will hear one syllable.</p><p>After you have heard the syllable, please indicate the <strong>identity</strong> of the perceived syllable,i.e., which syllable you think you heard,</p><p>You will then hear the syllable again once.</p><p>Then, please indicate how <strong>prototypical</strong> is the syllable of the pereived identity on a scale from 1 to 7</p><p></p><p><mark>Press any key to begin.</mark></p>","32","","","",""
"null","","html-keyboard-response","5","15334","0.0-5.0-0.0","MT-A272X64FOZFYLB","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","6","15579","0.0-5.0-1.0","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ka.wav","null","","","",""
"null","","audio-keyboard-response","7","16339","0.0-5.0-2.0-0.0","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ka.wav","null","","","",""
"1940","","html-keyboard-response","8","18279","0.0-5.0-2.0-1.0","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32","","","",""
"2303","","survey-text","9","20584","0.0-5.0-3.0","MT-A272X64FOZFYLB","69.172.201.153","US","","","","","","{""Q0"":""ba""}",""
"3109","","audio-keyboard-response","10","23695","0.0-5.0-4.0","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ka.wav","53","","","","typicality"
"null","","html-keyboard-response","11","24699","0.0-5.0-0.1","MT-A272X64FOZFYLB","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","12","24949","0.0-5.0-1.1","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/li.wav","null","","","",""
"null","","audio-keyboard-response","13","25699","0.0-5.0-2.1-0.1","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/li.wav","null","","","",""
"1476","","html-keyboard-response","14","27175","0.0-5.0-2.1-1.1","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","15","27419","0.0-5.0-2.2-0.2","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/li.wav","null","","","",""
"1004","","html-keyboard-response","16","28423","0.0-5.0-2.2-1.2","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","17","28669","0.0-5.0-2.3-0.3","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/li.wav","null","","","",""
"314","","html-keyboard-response","18","28983","0.0-5.0-2.3-1.3","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","19","29229","0.0-5.0-2.4-0.4","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/li.wav","null","","","",""
"274","","html-keyboard-response","20","29503","0.0-5.0-2.4-1.4","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","21","29749","0.0-5.0-2.5-0.5","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/li.wav","null","","","",""
"314","","html-keyboard-response","22","30063","0.0-5.0-2.5-1.5","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32","","","",""
"9463","","survey-text","23","39527","0.0-5.0-3.1","MT-A272X64FOZFYLB","69.172.201.153","US","","","","","","{""Q0"":""li""}",""
"2859","","audio-keyboard-response","24","42384","0.0-5.0-4.1","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/li.wav","52","","","","typicality"
"null","","html-keyboard-response","25","43402","0.0-5.0-0.2","MT-A272X64FOZFYLB","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","26","43659","0.0-5.0-1.2","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ma.wav","null","","","",""
"null","","audio-keyboard-response","27","44419","0.0-5.0-2.6-0.6","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ma.wav","null","","","",""
"852","","html-keyboard-response","28","45271","0.0-5.0-2.6-1.6","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32","","","",""
"1439","","survey-text","29","46711","0.0-5.0-3.2","MT-A272X64FOZFYLB","69.172.201.153","US","","","","","","{""Q0"":""ma""}",""
"771","","audio-keyboard-response","30","47479","0.0-5.0-4.2","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ma.wav","55","","","","typicality"
"null","","html-keyboard-response","31","48482","0.0-5.0-0.3","MT-A272X64FOZFYLB","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","32","48709","0.0-5.0-1.3","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ti.wav","null","","","",""
"null","","audio-keyboard-response","33","49429","0.0-5.0-2.7-0.7","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ti.wav","null","","","",""
"1610","","html-keyboard-response","34","51040","0.0-5.0-2.7-1.7","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","35","51269","0.0-5.0-2.8-0.8","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ti.wav","null","","","",""
"498","","html-keyboard-response","36","51767","0.0-5.0-2.8-1.8","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","37","51989","0.0-5.0-2.9-0.9","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ti.wav","null","","","",""
"554","","html-keyboard-response","38","52543","0.0-5.0-2.9-1.9","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32","","","",""
"6096","","survey-text","39","58640","0.0-5.0-3.3","MT-A272X64FOZFYLB","69.172.201.153","US","","","","","","{""Q0"":""de""}",""
"3608","","audio-keyboard-response","40","62256","0.0-5.0-4.3","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ti.wav","50","","","","typicality"
"null","","html-keyboard-response","41","63258","0.0-5.0-0.4","MT-A272X64FOZFYLB","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","42","63499","0.0-5.0-1.4","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/pu3_1.wav","null","","","",""
"null","","audio-keyboard-response","43","64259","0.0-5.0-2.10-0.10","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/pu3_1.wav","null","","","",""
"1292","","html-keyboard-response","44","65551","0.0-5.0-2.10-1.10","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","45","65799","0.0-5.0-2.11-0.11","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/pu3_1.wav","null","","","",""
"441","","html-keyboard-response","46","66240","0.0-5.0-2.11-1.11","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","175","","","",""
"5646","","survey-text","47","71887","0.0-5.0-3.4","MT-A272X64FOZFYLB","69.172.201.153","US","","","","","","{""Q0"":""boo""}",""
"3080","","audio-keyboard-response","48","74968","0.0-5.0-4.4","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/pu3_1.wav","54","","","","typicality"
"null","","html-keyboard-response","49","75969","0.0-5.0-0.5","MT-A272X64FOZFYLB","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","50","76219","0.0-5.0-1.5","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/mu1_0.wav","null","","","",""
"null","","audio-keyboard-response","51","76979","0.0-5.0-2.12-0.12","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/mu1_0.wav","null","","","",""
"972","","html-keyboard-response","52","77951","0.0-5.0-2.12-1.12","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32","","","",""
"1736","","survey-text","53","79687","0.0-5.0-3.5","MT-A272X64FOZFYLB","69.172.201.153","US","","","","","","{""Q0"":""moo""}",""
"1859","","audio-keyboard-response","54","81543","0.0-5.0-4.5","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/mu1_0.wav","55","","","","typicality"
"null","","html-keyboard-response","55","82545","0.0-5.0-0.6","MT-A272X64FOZFYLB","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","56","82789","0.0-5.0-1.6","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ni.wav","null","","","",""
"null","","audio-keyboard-response","57","83539","0.0-5.0-2.13-0.13","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ni.wav","null","","","",""
"2428","","html-keyboard-response","58","85968","0.0-5.0-2.13-1.13","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","59","86219","0.0-5.0-2.14-0.14","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ni.wav","null","","","",""
"539","","html-keyboard-response","60","86760","0.0-5.0-2.14-1.14","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","61","87019","0.0-5.0-2.15-0.15","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ni.wav","null","","","",""
"1300","","html-keyboard-response","62","88319","0.0-5.0-2.15-1.15","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","63","88579","0.0-5.0-2.16-0.16","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ni.wav","null","","","",""
"452","","html-keyboard-response","64","89031","0.0-5.0-2.16-1.16","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32","","","",""
"2439","","survey-text","65","91471","0.0-5.0-3.6","MT-A272X64FOZFYLB","69.172.201.153","US","","","","","","{""Q0"":""ni""}",""
"9891","","audio-keyboard-response","66","101360","0.0-5.0-4.6","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/ni.wav","52","","","","typicality"
"null","","html-keyboard-response","67","102361","0.0-5.0-0.7","MT-A272X64FOZFYLB","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","68","102619","0.0-5.0-1.7","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/to.wav","null","","","",""
"null","","audio-keyboard-response","69","103379","0.0-5.0-2.17-0.17","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/to.wav","null","","","",""
"948","","html-keyboard-response","70","104327","0.0-5.0-2.17-1.17","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","71","104579","0.0-5.0-2.18-0.18","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/to.wav","null","","","",""
"420","","html-keyboard-response","72","105000","0.0-5.0-2.18-1.18","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","73","105259","0.0-5.0-2.19-0.19","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/to.wav","null","","","",""
"388","","html-keyboard-response","74","105647","0.0-5.0-2.19-1.19","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","75","105899","0.0-5.0-2.20-0.20","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/to.wav","null","","","",""
"324","","html-keyboard-response","76","106223","0.0-5.0-2.20-1.20","MT-A272X64FOZFYLB","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32","","","",""
"3567","","survey-text","77","109792","0.0-5.0-3.7","MT-A272X64FOZFYLB","69.172.201.153","US","","","","","","{""Q0"":""do""}",""
"3429","","audio-keyboard-response","78","113224","0.0-5.0-4.7","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/to.wav","51","","","","typicality"
"null","","html-keyboard-response","79","114225","0.0-5.0-0.8","MT-A272X64FOZFYLB","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","80","114469","0.0-5.0-1.8","MT-A272X64FOZFYLB","69.172.201.153","US","","snd/si1_0.wav","null","","","",""
