"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","IP","country_code","view_history","stimulus","key_press","stimulus_type","correct","responses","stim_type"
"2827","ad.html","external-html","0","2978","0.0-0.0","MT-A38QGJJOZANQ4B","69.172.201.153","US","","","","","","",""
"51749","","instructions","1","54728","0.0-1.0","MT-A38QGJJOZANQ4B","69.172.201.153","US","[{""page_index"":0,""viewing_time"":51748}]","","","","","",""
"4722","","audio-keyboard-response","2","61459","0.0-2.0","MT-A38QGJJOZANQ4B","69.172.201.153","US","","snd/letter.wav","81","congruent","true","",""
"5484","","survey-multi-select","3","66947","0.0-3.0","MT-A38QGJJOZANQ4B","69.172.201.153","US","","","","","","{""Q0"":[""English""]}",""
"20619","","html-keyboard-response","4","87569","0.0-4.0","MT-A38QGJJOZANQ4B","69.172.201.153","US","","<p>In each of the following trials, you will hear one syllable.</p><p>After you have heard the syllable, please indicate the <strong>identity</strong> of the perceived syllable,i.e., which syllable you think you heard,</p><p>You will then hear the syllable again once.</p><p>Then, please indicate how <strong>prototypical</strong> is the syllable of the pereived identity on a scale from 1 to 7</p><p></p><p><mark>Press any key to begin.</mark></p>","32","","","",""
"null","","html-keyboard-response","5","88072","0.0-5.0-0.0","MT-A38QGJJOZANQ4B","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","6","88326","0.0-5.0-1.0","MT-A38QGJJOZANQ4B","69.172.201.153","US","","snd/to.wav","null","","","",""
"null","","audio-keyboard-response","7","89077","0.0-5.0-2.0-0.0","MT-A38QGJJOZANQ4B","69.172.201.153","US","","snd/to.wav","null","","","",""
"2403","","html-keyboard-response","8","91481","0.0-5.0-2.0-1.0","MT-A38QGJJOZANQ4B","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","9","91729","0.0-5.0-2.1-0.1","MT-A38QGJJOZANQ4B","69.172.201.153","US","","snd/to.wav","null","","","",""
"1464","","html-keyboard-response","10","93193","0.0-5.0-2.1-1.1","MT-A38QGJJOZANQ4B","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","32","","","",""
"13598","","survey-text","11","106793","0.0-5.0-3.0","MT-A38QGJJOZANQ4B","69.172.201.153","US","","","","","","{""Q0"":""do""}",""
"5091","","audio-keyboard-response","12","111888","0.0-5.0-4.0","MT-A38QGJJOZANQ4B","69.172.201.153","US","","snd/to.wav","50","","","","typicality"
