"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","subject","IP","country_code","view_history","stimulus","key_press","stimulus_type","correct","responses","stim_type"
"7732","ad.html","external-html","0","7877","0.0-0.0","MT-ANVXAMUEBGV8N","69.172.201.153","US","","","","","","",""
"27370","","instructions","1","35250","0.0-1.0","MT-ANVXAMUEBGV8N","69.172.201.153","US","[{""page_index"":0,""viewing_time"":27369}]","","","","","",""
"14309","","audio-keyboard-response","2","51634","0.0-2.0","MT-ANVXAMUEBGV8N","69.172.201.153","US","","snd/letter.wav","81","congruent","true","",""
"3923","","survey-multi-select","3","55563","0.0-3.0","MT-ANVXAMUEBGV8N","69.172.201.153","US","","","","","","{""Q0"":[""English""]}",""
"9156","","html-keyboard-response","4","64720","0.0-4.0","MT-ANVXAMUEBGV8N","69.172.201.153","US","","<p>In each of the following trials, you will hear one syllable.</p><p>After you have heard the syllable, please indicate the <strong>identity</strong> of the perceived syllable,i.e., which syllable you think you heard,</p><p>You will then hear the syllable again once.</p><p>Then, please indicate how <strong>prototypical</strong> is the syllable of the pereived identity on a scale from 1 to 7</p><p></p><p><mark>Press any key to begin.</mark></p>","32","","","",""
"null","","html-keyboard-response","5","65222","0.0-5.0-0.0","MT-ANVXAMUEBGV8N","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","6","65469","0.0-5.0-1.0","MT-ANVXAMUEBGV8N","69.172.201.153","US","","snd/ku.wav","null","","","",""
"null","","audio-keyboard-response","7","66219","0.0-5.0-2.0-0.0","MT-ANVXAMUEBGV8N","69.172.201.153","US","","snd/ku.wav","null","","","",""
"3573","","html-keyboard-response","8","69793","0.0-5.0-2.0-1.0","MT-ANVXAMUEBGV8N","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","9","70038","0.0-5.0-2.1-0.1","MT-ANVXAMUEBGV8N","69.172.201.153","US","","snd/ku.wav","null","","","",""
"1425","","html-keyboard-response","10","71464","0.0-5.0-2.1-1.1","MT-ANVXAMUEBGV8N","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","11","71709","0.0-5.0-2.2-0.2","MT-ANVXAMUEBGV8N","69.172.201.153","US","","snd/ku.wav","null","","","",""
"1700","","html-keyboard-response","12","73409","0.0-5.0-2.2-1.2","MT-ANVXAMUEBGV8N","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","13","73659","0.0-5.0-2.3-0.3","MT-ANVXAMUEBGV8N","69.172.201.153","US","","snd/ku.wav","null","","","",""
"1396","","html-keyboard-response","14","75056","0.0-5.0-2.3-1.3","MT-ANVXAMUEBGV8N","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","15","75299","0.0-5.0-2.4-0.4","MT-ANVXAMUEBGV8N","69.172.201.153","US","","snd/ku.wav","null","","","",""
"1342","","html-keyboard-response","16","76641","0.0-5.0-2.4-1.4","MT-ANVXAMUEBGV8N","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
"null","","audio-keyboard-response","17","76889","0.0-5.0-2.5-0.5","MT-ANVXAMUEBGV8N","69.172.201.153","US","","snd/ku.wav","null","","","",""
"1247","","html-keyboard-response","18","78136","0.0-5.0-2.5-1.5","MT-ANVXAMUEBGV8N","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","81","","","",""
"5583","","survey-text","19","83721","0.0-5.0-3.0","MT-ANVXAMUEBGV8N","69.172.201.153","US","","","","","","{""Q0"":""q""}",""
"4000","","audio-keyboard-response","20","87729","0.0-5.0-4.0","MT-ANVXAMUEBGV8N","69.172.201.153","US","","snd/ku.wav","49","","","","typicality"
"null","","html-keyboard-response","21","88731","0.0-5.0-0.1","MT-ANVXAMUEBGV8N","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","22","88978","0.0-5.0-1.1","MT-ANVXAMUEBGV8N","69.172.201.153","US","","snd/li.wav","null","","","",""
"null","","audio-keyboard-response","23","89729","0.0-5.0-2.6-0.6","MT-ANVXAMUEBGV8N","69.172.201.153","US","","snd/li.wav","null","","","",""
"4178","","html-keyboard-response","24","93907","0.0-5.0-2.6-1.6","MT-ANVXAMUEBGV8N","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","76","","","",""
"5842","","survey-text","25","99751","0.0-5.0-3.1","MT-ANVXAMUEBGV8N","69.172.201.153","US","","","","","","{""Q0"":""lee""}",""
"3240","","audio-keyboard-response","26","102993","0.0-5.0-4.1","MT-ANVXAMUEBGV8N","69.172.201.153","US","","snd/li.wav","53","","","","typicality"
"null","","html-keyboard-response","27","103995","0.0-5.0-0.2","MT-ANVXAMUEBGV8N","69.172.201.153","US","","<p>next syllable</p>","null","","","",""
"null","","audio-keyboard-response","28","104239","0.0-5.0-1.2","MT-ANVXAMUEBGV8N","69.172.201.153","US","","snd/fu.wav","null","","","",""
"null","","audio-keyboard-response","29","104998","0.0-5.0-2.7-0.7","MT-ANVXAMUEBGV8N","69.172.201.153","US","","snd/fu.wav","null","","","",""
"6233","","html-keyboard-response","30","111232","0.0-5.0-2.7-1.7","MT-ANVXAMUEBGV8N","69.172.201.153","US","","<p><strong>r</strong> to repeat,<br> <strong>any other</strong> to continue</p>","82","","","",""
